date,rainfall_mm,depth_to_groundwater_m,temperature_C,drainage_m3,river_hydrometry_m
22/02/2008,,-30.72,,-33758.208,
23/02/2008,,-30.74,,-33569.856,
24/02/2008,,-30.72,,-32183.136,
25/02/2008,,-30.74,,-32263.488,
26/02/2008,,-30.76,,-34458.048,
27/02/2008,,-30.73,,-31565.376,
28/02/2008,,-30.78,,-32161.536,
29/02/2008,,-30.78,,-31825.44,
01/03/2008,,-30.77,,-34203.168,
02/03/2008,,-30.82,,-34683.552,
03/03/2008,,-30.83,,-31949.856,
04/03/2008,,-30.8,,-33415.2,
05/03/2008,,-30.79,,-29668.032,
06/03/2008,,-30.86,,-34107.264,
07/03/2008,,-30.8,,-30453.408,
08/03/2008,,-30.86,,-35868.96,
09/03/2008,,-30.94,,-35435.232,
10/03/2008,,-30.81,,-28558.656,
11/03/2008,,-30.81,,-31641.408,
12/03/2008,,-30.82,,-29215.296,
13/03/2008,,-30.8,,-27862.272,
14/03/2008,,-30.78,,-25854.336,
15/03/2008,,-30.72,,-26680.32,
16/03/2008,,-30.65,,-24845.184,
17/03/2008,,-30.58,,-24418.368,
18/03/2008,,-30.58,,-24379.488,
19/03/2008,,-30.6,,-25833.6,
20/03/2008,,-30.59,,-23976.864,
21/03/2008,,-30.5,,-25154.496,
22/03/2008,,-30.46,,-24977.376,
23/03/2008,,-30.45,,-21775.392,
24/03/2008,,-30.49,,-25916.544,
25/03/2008,,-30.52,,-27031.104,
26/03/2008,,-30.5,,-25307.424,
27/03/2008,,-30.45,,-23798.016,
28/03/2008,,-30.53,,-25237.44,
29/03/2008,,-30.56,,-25678.944,
30/03/2008,,-30.51,,-23768.64,
31/03/2008,,-30.46,,-23508.576,
01/04/2008,,-30.49,,-25231.392,
02/04/2008,,-30.45,,-26016.768,
03/04/2008,,-30.39,,-23730.624,
04/04/2008,,-30.42,,-23990.688,
05/04/2008,,-30.42,,-27564.192,
06/04/2008,,-30.36,,-24452.064,
07/04/2008,,-30.37,,-24987.744,
08/04/2008,,-30.4,,-26194.752,
09/04/2008,,-30.39,,-26368.416,
10/04/2008,,-30.39,,-26886.816,
11/04/2008,,-30.34,,-24060.672,
12/04/2008,,-30.35,,-26329.536,
13/04/2008,,-30.4,,-26647.488,
14/04/2008,,-30.33,,-26644.896,
15/04/2008,,-30.32,,-25939.872,
16/04/2008,,-30.34,,-25878.528,
17/04/2008,,-30.26,,0.0,
18/04/2008,,-30.24,,-25811.136,
19/04/2008,,-30.27,,-27070.848,
20/04/2008,,-30.32,,-27823.392,
21/04/2008,,-30.24,,-25500.96,
22/04/2008,,-30.25,,-25271.136,
23/04/2008,,-30.31,,-26354.592,
24/04/2008,,-30.33,,-24942.816,
25/04/2008,,-30.25,,-24484.032,
26/04/2008,,-30.2,,-22817.376,
27/04/2008,,-30.13,,-22277.376,
28/04/2008,,-30.14,,-25296.192,
29/04/2008,,-30.16,,-24044.256,
30/04/2008,,-30.12,,-24833.952,
01/05/2008,,-30.12,,-23927.616,
02/05/2008,,-30.18,,-25404.192,
03/05/2008,,-30.19,,-27991.872,
04/05/2008,,-30.13,,-24531.552,
05/05/2008,,-30.12,,-24382.944,
06/05/2008,,-30.14,,-26663.04,
07/05/2008,,-30.16,,-27628.992,
08/05/2008,,-30.22,,-27914.112,
09/05/2008,,-30.25,,-30765.312,
10/05/2008,,-30.26,,-29093.472,
11/05/2008,,-30.22,,-25198.56,
12/05/2008,,-30.15,,-23456.736,
13/05/2008,,-30.08,,-24157.44,
14/05/2008,,-30.1,,-26103.168,
15/05/2008,,-30.18,,-27949.536,
16/05/2008,,-30.21,,-28602.72,
17/05/2008,,,,-28870.56,
18/05/2008,,,,-25233.12,
19/05/2008,,,,-24730.272,
20/05/2008,,,,-24338.016,
21/05/2008,,,,-25265.952,
22/05/2008,,,,-25942.464,
23/05/2008,,,,-28456.704,
24/05/2008,,,,-27433.728,
25/05/2008,,,,-27059.616,
26/05/2008,,,,-28386.72,
27/05/2008,,-30.05,,-32406.048,
28/05/2008,,-30.1,,-32558.976,
29/05/2008,,-30.1,,-31343.328,
30/05/2008,,-30.04,,-24541.056,
31/05/2008,,-30.08,,-27969.408,
01/06/2008,,-30.06,,-24418.368,
02/06/2008,,-29.98,,-22235.04,
03/06/2008,,-29.97,,-23719.392,
04/06/2008,,-30.08,,-26939.52,
05/06/2008,,-30.11,,-26713.152,
06/06/2008,,-30.1,,-25754.112,
07/06/2008,,-30.1,,-25216.704,
08/06/2008,,-30.06,,-23813.568,
09/06/2008,,-30.09,,-26070.336,
10/06/2008,,-30.17,,-27922.752,
11/06/2008,,-30.16,,-28327.968,
12/06/2008,,-30.11,,-25843.968,
13/06/2008,,-30.1,,-26672.544,
14/06/2008,,-30.1,,-24626.592,
15/06/2008,,-30.05,,-22652.352,
16/06/2008,,-30.06,,-24892.704,
17/06/2008,,-30.11,,-27062.208,
18/06/2008,,-30.13,,-27638.496,
19/06/2008,,-30.21,,-28345.248,
20/06/2008,,-30.18,,-27070.848,
21/06/2008,,-30.24,,-28073.088,
22/06/2008,,-30.21,,-26034.912,
23/06/2008,,-30.29,,-29055.456,
24/06/2008,,-30.4,,-32988.384,
25/06/2008,,-30.47,,-31804.704,
26/06/2008,,-30.54,,-33092.064,
27/06/2008,,-30.61,,-33190.56,
28/06/2008,,-30.59,,-28045.44,
29/06/2008,,-30.62,,-28573.344,
30/06/2008,,-30.6,,-26560.224,
01/07/2008,,-30.53,,-23823.072,
02/07/2008,,-30.63,,-28449.792,
03/07/2008,,-30.56,,-27274.752,
04/07/2008,,-30.6,,-29716.416,
05/07/2008,,-30.6,,-26786.592,
06/07/2008,,-30.59,,-24979.104,
07/07/2008,,-30.6,,-25727.328,
08/07/2008,,-30.66,,-27517.536,
09/07/2008,,-30.75,,-28213.92,
10/07/2008,,-30.8,,-30707.424,
11/07/2008,,-30.85,,-29369.952,
12/07/2008,,-30.91,,-32477.76,
13/07/2008,,-30.88,,-26733.024,
14/07/2008,,-30.89,,-25942.464,
15/07/2008,,-30.81,,-24330.24,
16/07/2008,,-30.86,,-27928.8,
17/07/2008,,-30.88,,-30101.76,
18/07/2008,,-30.92,,-31097.952,
19/07/2008,,-30.99,,-30932.928,
20/07/2008,,-31.05,,-28399.68,
21/07/2008,,-31.03,,-29062.368,
22/07/2008,,-31.1,,-29325.888,
23/07/2008,,-31.16,,-30641.76,
24/07/2008,,-31.19,,-30926.88,
25/07/2008,,-31.24,,-31790.88,
26/07/2008,,-31.3,,-33149.952,
27/07/2008,,-31.32,,-28665.792,
28/07/2008,,-31.23,,-26818.56,
29/07/2008,,-31.3,,-28873.152,
30/07/2008,,-31.39,,-29655.936,
31/07/2008,,-31.45,,-32901.12,
01/08/2008,,-31.5,,-33346.944,
02/08/2008,,-31.58,,-33247.584,
03/08/2008,,-31.61,,-32369.76,
04/08/2008,,-31.57,,-33376.32,
05/08/2008,,-31.62,,-33694.272,
06/08/2008,,-31.68,,-33920.64,
07/08/2008,,-31.7,,-32577.984,
08/08/2008,,-31.73,,-33472.224,
09/08/2008,,-31.8,,-34452.0,
10/08/2008,,-31.78,,-28296.0,
11/08/2008,,-31.78,,-30749.76,
12/08/2008,,-31.83,,-31856.544,
13/08/2008,,-31.86,,-31330.368,
14/08/2008,,-31.93,,-34198.848,
15/08/2008,,-31.87,,-25627.968,
16/08/2008,,-31.69,,-22080.384,
17/08/2008,,-31.67,,-23970.816,
18/08/2008,,-31.8,,-31675.968,
19/08/2008,,-31.87,,-34815.744,
20/08/2008,,-31.87,,-31020.192,
21/08/2008,,-31.89,,-31041.792,
22/08/2008,,-31.92,,-33607.872,
23/08/2008,,-31.97,,-30344.544,
24/08/2008,,-31.93,,-30071.52,
25/08/2008,,-31.91,,-30784.32,
26/08/2008,,-31.97,,-33115.392,
27/08/2008,,-31.94,,-30355.776,
28/08/2008,,-31.96,,-32170.176,
29/08/2008,,-32.0,,-33910.272,
30/08/2008,,-32.05,,-34543.584,
31/08/2008,,-32.08,,-33474.816,
01/09/2008,,-32.11,,-35783.424,
02/09/2008,,-32.09,,-35017.056,
03/09/2008,,-32.1,,-35934.624,
04/09/2008,,-32.13,,-36384.768,
05/09/2008,,-32.19,,-37800.864,
06/09/2008,,-32.21,,-38145.6,
07/09/2008,,-32.23,,-37615.968,
08/09/2008,,-32.26,,-37037.088,
09/09/2008,,-32.29,,-38071.296,
10/09/2008,,-32.31,,-39316.32,
11/09/2008,,-32.3,,-37615.968,
12/09/2008,,-32.31,,-36115.2,
13/09/2008,,-32.26,,-31982.688,
14/09/2008,,-32.13,,-27444.96,
15/09/2008,,-32.08,,-27469.152,
16/09/2008,,-32.09,,-29394.144,
17/09/2008,,-32.14,,-32488.128,
18/09/2008,,-32.17,,-34043.328,
19/09/2008,,-32.13,,-31881.6,
20/09/2008,,-32.15,,-34648.128,
21/09/2008,,-32.15,,-34635.168,
22/09/2008,,-32.16,,-34681.824,
23/09/2008,,-32.21,,-36050.4,
24/09/2008,,-32.24,,-35295.264,
25/09/2008,,-32.27,,-34872.768,
26/09/2008,,-32.29,,-35011.872,
27/09/2008,,-32.27,,-35394.624,
28/09/2008,,-32.24,,-34338.816,
29/09/2008,,-32.25,,-34605.792,
30/09/2008,,-32.31,,-36114.336,
01/10/2008,,-32.31,,-36227.52,
02/10/2008,,-32.3,,-36169.632,
03/10/2008,,-32.34,,-35462.016,
04/10/2008,,-32.36,,-35721.216,
05/10/2008,,-32.36,,-34242.048,
06/10/2008,,-32.37,,-35497.44,
07/10/2008,,-32.4,,-36232.704,
08/10/2008,,-32.4,,-36571.392,
09/10/2008,,-32.46,,-37238.4,
10/10/2008,,-32.48,,-37373.184,
11/10/2008,,-32.51,,-39120.192,
12/10/2008,,-32.48,,-36522.144,
13/10/2008,,-32.5,,-37215.072,
14/10/2008,,-32.5,,-36321.696,
15/10/2008,,-32.51,,-35209.728,
16/10/2008,,-32.52,,-34768.224,
17/10/2008,,-32.5,,-35144.064,
18/10/2008,,-32.55,,-35696.16,
19/10/2008,,-32.53,,-34178.976,
20/10/2008,,-32.51,,-33470.496,
21/10/2008,,-32.53,,-35461.152,
22/10/2008,,-32.53,,-35449.92,
23/10/2008,,-32.59,,-36971.424,
24/10/2008,,-32.56,,-34941.024,
25/10/2008,,-32.6,,-36771.84,
26/10/2008,,-32.59,,-35795.52,
27/10/2008,,-32.56,,-34356.096,
28/10/2008,,-32.57,,-35744.544,
29/10/2008,,-32.61,,-35151.84,
30/10/2008,,-32.64,,-36294.912,
31/10/2008,,-32.64,,-34725.888,
01/11/2008,,-32.64,,-36998.208,
02/11/2008,,-32.63,,-33129.216,
03/11/2008,,-32.64,,-34745.76,
04/11/2008,,-32.64,,-34546.176,
05/11/2008,,-32.62,,-33171.552,
06/11/2008,,-32.61,,-32041.44,
07/11/2008,,-32.59,,-31532.544,
08/11/2008,,-32.59,,-31594.752,
09/11/2008,,-32.58,,-29936.736,
10/11/2008,,-32.56,,-30184.704,
11/11/2008,,-32.75,,-31814.208,
12/11/2008,,-32.83,,-32379.264,
13/11/2008,,-32.82,,-31407.264,
14/11/2008,,-32.87,,-33414.336,
15/11/2008,,-32.88,,-35201.952,
16/11/2008,,-32.78,,-30585.6,
17/11/2008,,-32.81,,-33722.784,
18/11/2008,,-32.77,,-30135.456,
19/11/2008,,-32.81,,-30819.744,
20/11/2008,,-32.8,,-32549.472,
21/11/2008,,-32.71,,-30494.016,
22/11/2008,,-32.75,,-32819.904,
23/11/2008,,-32.87,,-29402.784,
24/11/2008,,-32.82,,-31793.472,
25/11/2008,,-32.84,,-31554.144,
26/11/2008,,-32.86,,-32754.24,
27/11/2008,,-32.85,,-32950.368,
28/11/2008,,-32.76,,-32695.488,
29/11/2008,,-32.8,,-31761.504,
30/11/2008,,-32.81,,-31731.264,
01/12/2008,,-32.84,,-34202.304,
02/12/2008,,-32.85,,-32944.32,
03/12/2008,,-32.78,,-29384.64,
04/12/2008,,-32.74,,-29312.064,
05/12/2008,,-32.69,,-28052.352,
06/12/2008,,-32.73,,-31613.76,
07/12/2008,,-32.76,,-30264.192,
08/12/2008,,-32.75,,-29741.472,
09/12/2008,,-32.68,,-28501.632,
10/12/2008,,-32.56,,-28684.8,
11/12/2008,,-32.54,,-28071.36,
12/12/2008,,-32.55,,-31095.36,
13/12/2008,,-32.59,,-36477.216,
14/12/2008,,-32.43,,-32159.808,
15/12/2008,,-32.38,,-28930.176,
16/12/2008,,-32.28,,-27487.296,
17/12/2008,,-32.16,,-28025.568,
18/12/2008,,-32.18,,-29455.488,
19/12/2008,,-32.11,,-31233.6,
20/12/2008,,-32.05,,-30033.504,
21/12/2008,,-31.96,,-28526.688,
22/12/2008,,-31.87,,-26397.792,
23/12/2008,,-31.86,,-28341.792,
24/12/2008,,-31.77,,-29080.512,
25/12/2008,,-31.59,,-23490.432,
26/12/2008,,-31.51,,-22966.848,
27/12/2008,,-31.5,,-27844.992,
28/12/2008,,-31.41,,-25792.992,
29/12/2008,,-31.37,,-27260.928,
30/12/2008,,-31.39,,-29258.496,
31/12/2008,,-31.33,,-29832.192,
01/01/2009,0.0,-31.14,5.2,-24530.688,2.4
02/01/2009,0.0,-31.11,2.3,-28785.888,2.5
03/01/2009,0.0,-31.07,4.4,-25766.208,2.4
04/01/2009,0.0,-31.05,0.8,-27919.296,2.4
05/01/2009,0.0,-31.01,-1.9,-29854.656,2.3
06/01/2009,0.0,-31.0,-0.7,-29124.576,2.3
07/01/2009,0.0,-30.96,1.5,-31173.12,2.3
08/01/2009,0.0,-30.94,4.3,-30232.224,2.4
09/01/2009,0.9,-30.93,4.9,-30597.696,2.3
10/01/2009,0.0,-30.87,1.9,-31337.28,2.3
11/01/2009,0.0,-30.83,3.4,-29845.152,2.3
12/01/2009,0.0,-30.74,3.3,-28745.28,2.3
13/01/2009,1.1,-30.63,6.0,-28932.768,2.3
14/01/2009,0.0,-30.55,8.2,-28600.128,2.3
15/01/2009,0.0,-30.57,7.8,-24973.056,2.3
16/01/2009,0.0,-30.61,5.1,-31388.256,2.3
17/01/2009,0.0,-30.68,1.6,-30941.568,2.3
18/01/2009,0.1,-30.41,6.4,-23043.744,2.3
19/01/2009,0.1,-30.28,10.3,-21658.752,2.3
20/01/2009,0.0,-30.21,12.1,-23793.696,2.3
21/01/2009,0.0,-30.18,9.4,-22443.264,2.3
22/01/2009,0.0,-30.15,7.7,-22976.352,2.3
23/01/2009,0.0,-30.08,6.0,-23939.712,2.3
24/01/2009,0.0,-29.97,8.3,-24362.208,2.4
25/01/2009,4.1,-30.04,6.3,-23709.888,2.6
26/01/2009,0.0,-29.97,3.8,-22446.72,2.6
27/01/2009,0.0,-29.96,5.8,-24992.064,2.7
28/01/2009,0.0,-29.96,5.6,-24554.016,2.6
29/01/2009,0.0,-29.93,4.6,-24059.808,2.6
30/01/2009,0.0,-29.93,6.5,-26126.496,2.5
31/01/2009,0.0,-29.86,3.0,-26694.144,2.5
01/02/2009,0.0,-29.74,3.8,-22536.576,2.5
02/02/2009,0.0,-29.71,4.7,-25226.208,2.4
03/02/2009,2.9,-29.71,9.1,-28696.032,2.5
04/02/2009,7.0,-29.65,8.7,-23134.464,2.5
05/02/2009,0.1,-29.67,11.4,-26933.472,2.5
06/02/2009,0.0,-29.54,10.5,-25482.816,2.8
07/02/2009,0.0,-29.5,9.3,-25976.16,2.8
08/02/2009,0.4,-29.48,7.0,-24349.248,2.9
09/02/2009,0.0,-29.55,6.3,-23284.8,2.8
10/02/2009,0.0,-29.46,7.5,-24525.504,2.7
11/02/2009,2.8,-29.46,5.8,-26733.888,2.8
12/02/2009,0.0,-29.45,3.4,-24623.136,2.7
13/02/2009,0.0,-29.45,1.8,-25828.416,2.7
14/02/2009,0.0,-29.43,0.7,-27366.336,2.6
15/02/2009,0.0,-29.44,1.7,-25472.448,2.6
16/02/2009,0.0,-29.4,0.2,-27247.968,2.5
17/02/2009,0.0,-29.24,1.2,-23438.592,2.5
18/02/2009,0.8,-29.22,1.6,-24115.968,2.5
19/02/2009,0.0,-29.22,1.1,-25417.152,2.5
20/02/2009,0.0,-29.21,3.1,-25172.64,2.4
21/02/2009,0.0,-29.18,3.9,-27870.912,2.4
22/02/2009,0.0,-29.11,3.4,-24046.848,2.4
23/02/2009,0.0,-29.02,4.9,-25412.832,2.4
24/02/2009,0.0,-29.01,6.6,-24579.936,2.4
25/02/2009,0.0,-29.03,5.0,-23942.304,2.4
26/02/2009,0.0,-28.98,4.9,-26788.32,2.4
27/02/2009,0.0,-28.95,8.4,-29515.968,2.4
28/02/2009,0.0,-28.99,7.5,-30233.952,2.3
01/03/2009,0.0,-28.91,7.2,-26669.088,2.4
02/03/2009,0.0,-28.85,8.9,-27629.856,2.4
03/03/2009,3.4,-28.85,10.1,-29295.648,2.4
04/03/2009,6.5,-28.71,10.0,-26548.128,2.5
05/03/2009,9.0,-28.58,7.3,-28717.632,2.3
06/03/2009,0.0,-28.65,7.5,-29323.296,2.2
07/03/2009,0.0,-28.76,9.4,-30612.384,2.6
08/03/2009,0.0,-28.77,9.3,-28054.08,2.8
09/03/2009,0.5,-28.71,9.7,-27016.416,2.5
10/03/2009,0.0,-28.71,7.3,-27849.312,2.3
11/03/2009,2.7,-28.68,9.4,-29914.272,2.2
12/03/2009,0.0,-28.72,8.0,-31067.712,2.8
13/03/2009,0.0,-28.68,8.1,-30997.728,2.5
14/03/2009,0.0,-28.65,10.3,-30297.024,2.5
15/03/2009,0.0,-28.57,11.5,-25712.64,2.5
16/03/2009,0.0,-28.61,12.2,-30144.96,2.4
17/03/2009,0.0,-28.61,10.1,-30499.2,2.4
18/03/2009,0.0,-28.54,10.8,-31408.128,2.4
19/03/2009,2.5,-28.43,7.9,-28215.648,2.4
20/03/2009,0.9,-28.4,4.7,-26127.36,2.4
21/03/2009,0.0,-28.36,2.6,-26831.52,2.5
22/03/2009,0.0,-28.32,5.9,-26683.776,2.6
23/03/2009,0.0,-28.27,7.4,-28810.944,2.6
24/03/2009,0.0,-28.15,8.8,-25915.68,2.7
25/03/2009,0.0,-28.21,8.0,-28555.2,2.7
26/03/2009,0.0,-28.24,9.6,-28340.928,2.5
27/03/2009,0.0,-28.24,9.1,-29128.896,2.5
28/03/2009,0.8,-28.17,10.9,-28799.712,2.4
29/03/2009,0.0,-28.03,14.9,-24510.816,2.5
30/03/2009,0.2,-28.12,16.7,-28012.608,2.7
31/03/2009,7.7,-28.09,13.3,-27930.528,2.6
01/04/2009,0.0,-28.03,13.6,-27028.512,2.6
02/04/2009,0.0,-28.1,13.0,-29776.896,2.7
03/04/2009,0.4,-28.09,12.9,-28683.072,2.6
04/04/2009,0.6,-28.08,12.6,-29952.288,2.6
05/04/2009,0.0,-28.03,13.6,-27659.232,2.6
06/04/2009,0.0,-27.98,14.9,-27998.784,2.5
07/04/2009,0.0,-27.97,14.1,-28618.272,2.5
08/04/2009,0.0,-27.98,14.5,-30295.296,2.5
09/04/2009,0.2,-27.97,14.3,-30932.928,2.4
10/04/2009,0.0,-27.9,14.3,-29541.888,2.4
11/04/2009,0.0,-27.86,14.4,-28015.2,2.4
12/04/2009,0.0,-27.76,14.9,-24519.456,2.4
13/04/2009,0.0,-27.58,15.5,-21733.92,2.4
14/04/2009,0.0,-27.65,14.9,-26240.544,2.3
15/04/2009,0.0,-27.77,15.0,-30187.296,2.3
16/04/2009,0.0,-27.76,14.7,-29819.232,2.3
17/04/2009,0.0,-27.72,14.7,-29836.512,2.3
18/04/2009,0.1,-27.74,12.6,-31252.608,2.3
19/04/2009,6.9,-27.62,12.4,-24743.232,2.3
20/04/2009,1.1,-27.59,12.4,-25403.328,2.4
21/04/2009,0.0,-27.56,14.0,-27472.608,2.3
22/04/2009,0.0,-27.52,15.0,-26897.184,2.3
23/04/2009,0.0,-27.57,13.6,-30822.336,2.3
24/04/2009,0.0,-27.6,12.7,-30300.48,2.3
25/04/2009,0.0,-27.59,15.6,-30324.672,2.3
26/04/2009,0.0,-27.53,14.3,-26855.712,2.3
27/04/2009,0.0,-27.38,15.1,-27971.136,2.3
28/04/2009,4.1,-27.39,12.6,-27294.624,2.3
29/04/2009,0.0,-27.4,11.4,-28594.944,2.4
30/04/2009,2.9,-27.37,10.6,-26257.824,2.5
01/05/2009,0.0,-27.39,14.3,-27604.8,2.3
02/05/2009,0.0,-27.42,15.9,-29345.76,2.3
03/05/2009,0.0,-27.38,14.0,-26222.4,2.3
04/05/2009,0.0,-27.34,15.3,-29250.72,2.3
05/05/2009,0.0,-27.36,16.0,-29217.888,2.2
06/05/2009,0.0,-27.39,15.6,-30221.856,2.2
07/05/2009,0.0,-27.42,17.8,-32306.688,2.2
08/05/2009,0.0,-27.41,18.2,-30468.096,2.1
09/05/2009,0.0,-27.45,18.6,-32845.824,2.1
10/05/2009,0.0,-27.43,18.6,-31584.384,2.1
11/05/2009,0.0,-27.41,19.3,-30571.776,2.1
12/05/2009,0.0,-27.44,19.4,-33529.248,2.1
13/05/2009,0.0,-27.45,20.5,-33517.152,2.1
14/05/2009,0.0,-27.43,19.8,-33538.752,2.1
15/05/2009,0.0,-27.39,18.6,-32187.456,2.1
16/05/2009,0.0,-27.39,20.8,-32825.952,2.1
17/05/2009,0.0,-27.46,21.9,-32625.504,2.1
18/05/2009,0.0,-27.48,22.7,-34062.336,2.1
19/05/2009,0.0,-27.53,22.5,-35875.008,2.1
20/05/2009,0.0,-27.56,22.0,-36088.416,2.1
21/05/2009,0.0,-27.58,23.1,-34791.552,2.0
22/05/2009,0.0,-27.57,24.1,-34419.168,2.1
23/05/2009,0.0,-27.61,23.7,-36648.288,2.0
24/05/2009,0.0,-27.62,24.8,-34067.52,2.0
25/05/2009,0.0,-27.62,26.0,-36078.048,2.0
26/05/2009,0.0,-27.63,25.6,-37336.032,2.0
27/05/2009,0.0,-27.68,22.5,-36837.504,2.1
28/05/2009,0.0,-27.57,19.7,-27638.496,2.0
29/05/2009,0.0,-27.53,19.2,-31344.192,2.0
30/05/2009,0.3,-27.47,17.7,-28662.336,2.0
31/05/2009,28.3,-27.41,15.9,-26092.8,2.1
01/06/2009,0.0,-27.21,15.2,-25255.584,2.1
02/06/2009,0.0,-27.28,16.6,-31354.56,2.1
03/06/2009,0.0,-27.37,19.1,-33581.088,2.1
04/06/2009,0.0,-27.38,20.5,-33457.536,2.1
05/06/2009,0.0,-27.41,21.6,-33308.928,2.1
06/06/2009,0.0,-27.36,22.5,-31509.216,2.1
07/06/2009,0.0,-27.33,19.7,-27584.928,2.1
08/06/2009,0.0,-27.34,20.2,-32270.4,2.1
09/06/2009,0.0,-27.44,20.4,-35788.608,2.1
10/06/2009,0.0,-27.48,21.1,-34417.44,2.1
11/06/2009,0.0,-27.53,21.7,-34823.52,2.1
12/06/2009,0.0,-27.55,23.0,-35604.576,2.0
13/06/2009,0.0,-27.62,25.0,-35769.6,2.0
14/06/2009,0.0,-27.69,25.7,-34889.184,2.0
15/06/2009,0.0,-27.7,25.7,-32884.704,2.0
16/06/2009,0.0,-27.73,25.3,-35172.576,2.0
17/06/2009,0.0,-27.77,24.0,-34560.0,2.0
18/06/2009,0.0,-27.73,24.6,-34406.208,2.0
19/06/2009,0.0,-27.72,25.6,-34634.304,2.0
20/06/2009,0.3,-27.69,22.1,-34755.264,2.0
21/06/2009,0.0,-27.53,19.1,-27006.912,2.0
22/06/2009,0.0,-27.59,16.9,-31282.848,2.0
23/06/2009,0.0,-27.59,16.1,-29637.792,2.0
24/06/2009,0.0,-27.57,18.6,-29886.624,2.0
25/06/2009,0.0,-27.65,21.0,-30101.76,2.0
26/06/2009,0.0,-27.68,20.0,-30630.528,2.1
27/06/2009,0.0,-27.52,18.3,-26386.56,2.1
28/06/2009,0.0,-27.32,20.9,-21718.368,2.1
29/06/2009,0.0,-27.44,22.4,-25818.912,2.1
30/06/2009,0.0,-27.44,23.2,-26946.432,2.1
01/07/2009,0.0,-27.5,23.4,-30447.36,2.1
02/07/2009,0.0,-27.53,21.9,-29782.08,2.1
03/07/2009,0.0,-27.4,23.4,-27918.432,2.1
04/07/2009,0.0,-27.39,23.8,-28571.616,2.1
05/07/2009,0.5,-27.32,22.5,-27768.096,2.1
06/07/2009,0.0,-27.24,23.9,-29214.432,2.1
07/07/2009,0.0,-27.34,25.6,-34172.064,2.1
08/07/2009,0.0,-27.42,25.0,-35798.112,2.2
09/07/2009,0.0,-27.36,23.1,-27018.144,2.4
10/07/2009,0.0,-27.43,22.8,-31210.272,2.4
11/07/2009,0.0,-27.48,21.3,-30891.456,2.3
12/07/2009,0.0,-27.5,22.8,-30033.504,2.2
13/07/2009,0.0,-27.54,25.2,-32832.0,2.0
14/07/2009,0.0,-27.66,27.1,-35405.856,2.0
15/07/2009,0.0,-27.72,27.3,-34732.8,2.0
16/07/2009,0.0,-27.79,28.2,-36070.272,2.0
17/07/2009,0.0,-27.81,28.3,-36928.224,2.0
18/07/2009,1.3,-27.77,23.3,-33789.312,2.0
19/07/2009,0.0,-27.67,23.0,-26523.936,2.0
20/07/2009,0.0,-27.76,24.0,-30224.448,2.0
21/07/2009,0.0,-27.85,24.1,-33954.336,2.0
22/07/2009,0.0,-27.89,26.7,-32545.152,2.0
23/07/2009,0.0,-27.96,28.4,-35135.424,2.0
24/07/2009,0.0,-28.03,31.1,-37614.24,2.0
25/07/2009,0.0,-28.11,27.7,-35068.032,2.0
26/07/2009,0.0,-28.07,26.1,-28933.632,2.0
27/07/2009,0.0,-28.05,26.5,-29835.648,1.9
28/07/2009,0.0,-28.12,27.4,-34833.888,1.9
29/07/2009,0.0,-28.19,26.9,-33927.552,1.9
30/07/2009,0.0,-28.21,28.1,-31152.384,1.9
31/07/2009,0.0,-28.26,28.3,-32915.808,2.0
01/08/2009,0.0,-28.3,28.0,-33610.464,2.0
02/08/2009,0.0,-28.29,27.2,-30353.184,2.0
03/08/2009,3.4,-28.23,21.6,-27946.944,2.0
04/08/2009,43.7,-28.0,21.0,-23658.048,2.1
05/08/2009,0.0,-28.01,22.7,-27252.288,2.0
06/08/2009,0.0,-27.97,23.9,-26917.92,2.1
07/08/2009,0.0,-28.02,24.9,-29763.072,2.1
08/08/2009,0.0,-28.03,25.2,-29871.072,2.0
09/08/2009,0.1,-28.03,23.9,-25907.04,2.0
10/08/2009,0.0,-27.96,23.9,-27028.512,2.0
11/08/2009,0.0,-27.9,25.1,-26040.096,2.0
12/08/2009,0.0,-27.92,25.6,-28872.288,2.1
13/08/2009,0.0,-28.0,25.2,-30657.312,2.2
14/08/2009,0.0,-28.04,25.9,-31202.496,2.1
15/08/2009,0.0,-28.03,27.0,-28127.52,2.0
16/08/2009,0.0,-28.01,27.7,-29150.496,2.1
17/08/2009,0.0,-28.06,25.9,-31790.016,2.2
18/08/2009,0.0,-28.17,26.8,-31699.296,2.2
19/08/2009,0.0,-28.21,27.3,-31979.232,2.1
20/08/2009,0.0,-28.25,27.6,-34706.88,2.0
21/08/2009,0.0,-28.32,28.1,-35823.168,2.0
22/08/2009,0.0,-28.36,28.0,-37257.408,2.0
23/08/2009,0.0,-28.42,26.5,-38312.352,2.0
24/08/2009,0.0,-28.43,26.2,-37975.392,2.0
25/08/2009,0.0,-28.38,26.1,-38477.376,2.0
26/08/2009,0.0,-28.41,27.5,-35919.936,2.0
27/08/2009,0.0,-28.41,26.8,-35485.344,2.0
28/08/2009,0.0,-28.35,27.1,-32427.648,2.0
29/08/2009,0.0,-28.32,26.6,-33238.944,2.0
30/08/2009,0.0,-28.3,24.9,-30521.664,2.0
31/08/2009,0.0,-28.32,25.0,-34213.536,2.0
01/09/2009,0.0,-28.42,26.1,-36434.88,2.0
02/09/2009,0.0,-28.43,26.5,-36428.832,2.0
03/09/2009,0.0,-28.42,26.2,-35246.016,2.0
